Title,Release_Year,Team,Rating,Plays,Backlogs,Wishlist,Genres,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Beyond Good & Evil,2003,"['Ubisoft Shanghai', 'Ubisoft']",3.9,2300.0,1500.0,629000.0,"adventure, shooter",ps2,Ubisoft,0.16,0.13,0.0,0.04,0.33
Beyond Good & Evil,2003,"['Ubisoft Shanghai', 'Ubisoft']",3.9,2300.0,1500.0,629000.0,"adventure, shooter",xb,Ubisoft,0.08,0.02,0.0,0.0,0.1
Beyond Good & Evil,2003,"['Ubisoft Shanghai', 'Ubisoft']",3.9,2300.0,1500.0,629000.0,"adventure, shooter",gc,Ubisoft,0.06,0.01,0.0,0.0,0.07
Metroid II: Return of Samus,1991,"['Nintendo', 'Nintendo R&D1']",3.1,2100.0,595000.0,193000.0,"adventure, platform, shooter",gb,Nintendo,0.85,0.31,0.56,0.04,1.76
Shenmue,1999,"['Sega AM2', 'Sega']",3.8,1600.0,993000.0,494000.0,"adventure, brawler, rpg, simulator",dc,Sega,0.52,0.24,0.38,0.04,1.18
Crash Team Racing,1999,"['Naughty Dog', 'Sony Computer Entertainment, Inc. (SCEI)']",4.0,4800.0,327000.0,165000.0,racing,ps,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
Gears of War 2,2008,"['Microsoft Game Studios', 'Epic Games']",3.7,4600.0,522000.0,225000.0,shooter,x360,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76
Phoenix Wright: Ace Attorney - Dual Destinies,2013,['Capcom'],3.4,3300.0,1100.0,497000.0,"adventure, puzzle, rpg, simulator, visual novel",3ds,Capcom,0.0,0.0,0.38,0.0,0.38
The Legend of Zelda: Oracle of Seasons,2001,"['Nintendo', 'Capcom']",3.7,3100.0,1600.0,489000.0,"adventure, rpg",gb,Nintendo,0.87,0.52,0.41,0.06,1.86
God of War: Ascension,2013,"['Sony Computer Entertainment, Inc. (SCEI)', 'SIE Santa Monica Studio']",2.9,2700.0,625000.0,351000.0,"adventure, brawler",ps3,Sony Computer Entertainment,1.23,0.68,0.04,0.34,2.29
Xenosaga Episode III: Also sprach Zarathustra,2006,"['Namco Bandai Games', 'Monolith Soft']",4.3,762000.0,908000.0,448000.0,"adventure, rpg",ps2,Namco Bandai Games,0.09,0.07,0.18,0.02,0.37
Kirby's Dream Land 3,1997,"['Nintendo', 'HAL Laboratory']",3.4,2600.0,750000.0,179000.0,"adventure, platform",snes,Nintendo,0.0,0.0,0.36,0.0,0.36
Castlevania: Harmony of Dissonance,2002,['Konami Computer Entertainment Tokyo'],3.2,2000.0,802000.0,288000.0,"adventure, platform, rpg",gba,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26
Shantae and the Pirate's Curse,2014,"['WayForward Technologies', 'Intergrow']",3.8,2200.0,1100.0,449000.0,"adventure, indie, platform, rpg",3ds,Intergrow,0.0,0.0,0.03,0.0,0.03
Final Fantasy IV,1991,"['Square Enix', 'Square']",3.7,2700.0,964000.0,379000.0,rpg,ds,Square Enix,0.54,0.05,0.62,0.05,1.26
Final Fantasy IV,1991,"['Square Enix', 'Square']",3.7,2700.0,964000.0,379000.0,rpg,ps,SquareSoft,0.0,0.0,0.29,0.02,0.31
Castlevania III: Dracula's Curse,1990,"['Konami', 'Palcom']",3.6,2400.0,606000.0,217000.0,"adventure, platform",nes,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85
Call of Duty: Advanced Warfare,2014,"['Activision', 'Sledgehammer Games']",2.5,5200.0,308000.0,151000.0,shooter,ps4,Activision,2.8,3.3,0.14,1.37,7.6
Call of Duty: Advanced Warfare,2014,"['Activision', 'Sledgehammer Games']",2.5,5200.0,308000.0,151000.0,shooter,xone,Activision,3.21,1.53,0.01,0.38,5.13
Call of Duty: Advanced Warfare,2014,"['Activision', 'Sledgehammer Games']",2.5,5200.0,308000.0,151000.0,shooter,ps3,Activision,1.54,1.94,0.19,0.77,4.45
Call of Duty: Advanced Warfare,2014,"['Activision', 'Sledgehammer Games']",2.5,5200.0,308000.0,151000.0,shooter,x360,Activision,2.75,1.18,0.0,0.37,4.31
Call of Duty: Advanced Warfare,2014,"['Activision', 'Sledgehammer Games']",2.5,5200.0,308000.0,151000.0,shooter,pc,Activision,0.14,0.23,0.0,0.04,0.41
The Legend of Heroes: Trails of Cold Steel,2013,"['XSEED Games', 'Nihon Falcom']",3.7,2100.0,1000.0,461000.0,"adventure, rpg, turn based strategy",psv,Nippon Ichi Software,0.08,0.05,0.14,0.04,0.31
The Legend of Heroes: Trails of Cold Steel,2013,"['XSEED Games', 'Nihon Falcom']",3.7,2100.0,1000.0,461000.0,"adventure, rpg, turn based strategy",ps3,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
Mario Kart: Super Circuit,2001,['Nintendo'],2.8,3700.0,256000.0,101000.0,racing,gba,Nintendo,2.62,1.64,0.99,0.23,5.47
Tetris,1989,['Nintendo'],4.0,2500.0,76000.0,21000.0,puzzle,gb,Nintendo,23.2,2.26,4.22,0.58,30.26
Tetris,1989,['Nintendo'],4.0,2500.0,76000.0,21000.0,puzzle,nes,Nintendo,2.97,0.69,1.81,0.11,5.58
Rule of Rose,2006,"['Atlus USA', 'Punchline']",3.8,727000.0,796000.0,770000.0,"adventure, puzzle",ps2,505 Games,0.01,0.01,0.0,0.0,0.02
Lollipop Chainsaw,2012,"['Grasshopper Manufacture', 'WB Games']",3.4,1600.0,717000.0,695000.0,brawler,ps3,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
Lollipop Chainsaw,2012,"['Grasshopper Manufacture', 'WB Games']",3.4,1600.0,717000.0,695000.0,brawler,x360,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,0.49
Resident Evil: Revelations,2012,"['Tose', 'Capcom']",3.2,2900.0,939000.0,297000.0,"adventure, shooter",3ds,Capcom,0.3,0.22,0.3,0.05,0.88
Resident Evil: Revelations,2012,"['Tose', 'Capcom']",3.2,2900.0,939000.0,297000.0,"adventure, shooter",ps3,Capcom,0.14,0.32,0.22,0.12,0.8
Resident Evil: Revelations,2012,"['Tose', 'Capcom']",3.2,2900.0,939000.0,297000.0,"adventure, shooter",x360,Capcom,0.12,0.11,0.02,0.02,0.27
Resident Evil: Revelations,2012,"['Tose', 'Capcom']",3.2,2900.0,939000.0,297000.0,"adventure, shooter",wiiu,Capcom,0.07,0.08,0.03,0.01,0.2
Resident Evil: Revelations,2012,"['Tose', 'Capcom']",3.2,2900.0,939000.0,297000.0,"adventure, shooter",pc,Capcom,0.0,0.03,0.0,0.01,0.04
Shin Megami Tensei,1992,['Atlus'],3.3,1300.0,868000.0,455000.0,rpg,ps,Atlus,0.0,0.0,0.09,0.01,0.09
Tomb Raider,1996,"['Eidos Interactive', 'Core Design']",3.3,2700.0,773000.0,263000.0,"adventure, platform, puzzle, shooter",ps,Eidos Interactive,2.29,1.97,0.13,0.24,4.63
Tomb Raider,1996,"['Eidos Interactive', 'Core Design']",3.3,2700.0,773000.0,263000.0,"adventure, platform, puzzle, shooter",pc,Eidos Interactive,0.96,0.07,0.0,0.0,1.03
Battlefield: Bad Company 2,2010,"['EA Digital Illusions CE', 'Electronic Arts']",3.6,4200.0,349000.0,119000.0,"adventure, shooter, simulator, strategy",x360,Electronic Arts,2.09,1.02,0.04,0.32,3.48
Battlefield: Bad Company 2,2010,"['EA Digital Illusions CE', 'Electronic Arts']",3.6,4200.0,349000.0,119000.0,"adventure, shooter, simulator, strategy",ps3,Electronic Arts,1.33,1.12,0.08,0.45,2.97
Battlefield: Bad Company 2,2010,"['EA Digital Illusions CE', 'Electronic Arts']",3.6,4200.0,349000.0,119000.0,"adventure, shooter, simulator, strategy",pc,Electronic Arts,0.19,0.53,0.0,0.0,0.71
Ninja Gaiden Black,2005,"['Team NINJA', 'Tecmo']",4.3,992000.0,495000.0,343000.0,"adventure, brawler",xb,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
Sid Meier's Civilization V,2010,"['2K Games', 'Firaxis Games']",3.9,5400.0,369000.0,140000.0,"simulator, strategy, turn based strategy",pc,Take-Two Interactive,0.98,0.52,0.0,0.19,1.69
Fire Emblem: Shadow Dragon,2008,"['Intelligent Systems Co., Ltd.', 'Nintendo']",3.2,1900.0,808000.0,235000.0,"rpg, strategy, tactical, turn based strategy",ds,Nintendo,0.31,0.03,0.27,0.03,0.65
Tomodachi Life,2013,"['Nintendo SPD Group No. 1', 'Nintendo']",3.7,3400.0,180000.0,133000.0,"adventure, simulator",3ds,Nintendo,0.96,2.02,1.89,0.28,5.15
SpongeBob SquarePants: Battle For Bikini Bottom,2003,"['Heavy Iron Studios', 'THQ']",3.8,3400.0,370000.0,216000.0,"adventure, platform",ps2,THQ,1.08,0.45,0.0,0.14,1.67
SpongeBob SquarePants: Battle For Bikini Bottom,2003,"['Heavy Iron Studios', 'THQ']",3.8,3400.0,370000.0,216000.0,"adventure, platform",gba,THQ,0.88,0.33,0.0,0.02,1.23
SpongeBob SquarePants: Battle For Bikini Bottom,2003,"['Heavy Iron Studios', 'THQ']",3.8,3400.0,370000.0,216000.0,"adventure, platform",gc,THQ,0.74,0.19,0.0,0.03,0.95
SpongeBob SquarePants: Battle For Bikini Bottom,2003,"['Heavy Iron Studios', 'THQ']",3.8,3400.0,370000.0,216000.0,"adventure, platform",xb,THQ,0.45,0.1,0.0,0.02,0.57
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",wii,Warner Bros. Interactive Entertainment,1.29,0.97,0.0,0.23,2.49
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",ds,Warner Bros. Interactive Entertainment,1.07,1.05,0.0,0.23,2.35
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",x360,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",ps3,Warner Bros. Interactive Entertainment,0.55,0.6,0.0,0.22,1.37
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",psp,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71
LEGO Harry Potter: Years 1-4,2010,"['WB Games', ""Traveller's Tales""]",3.2,4100.0,449000.0,113000.0,"adventure, platform, puzzle",pc,Warner Bros. Interactive Entertainment,0.01,0.01,0.0,0.0,0.02
Dragon Quest V: Hand of the Heavenly Bride,2008,"['Chunsoft', 'Square Enix']",4.2,1400.0,1000.0,478000.0,rpg,ds,Square Enix,0.19,0.02,1.36,0.02,1.6
Sonic Lost World,2013,"['Nintendo', 'Sonic Team']",2.5,2500.0,498000.0,214000.0,"adventure, platform",3ds,Sega,0.24,0.15,0.07,0.03,0.49
Sonic Lost World,2013,"['Nintendo', 'Sonic Team']",2.5,2500.0,498000.0,214000.0,"adventure, platform",wiiu,Sega,0.24,0.12,0.01,0.03,0.4
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",x360,Warner Bros. Interactive Entertainment,0.48,0.38,0.0,0.08,0.95
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",ps4,Warner Bros. Interactive Entertainment,0.37,0.39,0.0,0.15,0.92
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",ps3,Warner Bros. Interactive Entertainment,0.33,0.35,0.0,0.13,0.81
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",psv,Warner Bros. Interactive Entertainment,0.09,0.29,0.0,0.11,0.49
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",wiiu,Warner Bros. Interactive Entertainment,0.23,0.21,0.0,0.04,0.47
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",3ds,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",xone,Warner Bros. Interactive Entertainment,0.23,0.17,0.0,0.04,0.43
LEGO Batman 3: Beyond Gotham,2014,"[""Traveller's Tales"", 'WB Games']",3.1,2900.0,801000.0,113000.0,"adventure, platform, puzzle",pc,Warner Bros. Interactive Entertainment,0.0,0.06,0.0,0.01,0.06
Halo 5: Guardians,2015,"['343 Industries', 'Microsoft Studios']",2.5,3500.0,602000.0,257000.0,shooter,xone,Microsoft Game Studios,2.64,1.2,0.03,0.39,4.26
Ultimate Spider-Man,2005,"['Activision', 'Beenox']",3.6,3700.0,382000.0,280000.0,brawler,ps2,Activision,0.6,0.02,0.0,0.1,0.72
Ultimate Spider-Man,2005,"['Activision', 'Beenox']",3.6,3700.0,382000.0,280000.0,brawler,xb,Activision,0.26,0.11,0.0,0.02,0.39
Ultimate Spider-Man,2005,"['Activision', 'Beenox']",3.6,3700.0,382000.0,280000.0,brawler,gc,Activision,0.29,0.07,0.0,0.01,0.37
Ultimate Spider-Man,2005,"['Activision', 'Beenox']",3.6,3700.0,382000.0,280000.0,brawler,gba,Activision,0.22,0.08,0.0,0.01,0.3
Ultimate Spider-Man,2005,"['Activision', 'Beenox']",3.6,3700.0,382000.0,280000.0,brawler,ds,Activision,0.14,0.0,0.0,0.01,0.16
Secret of Mana,1993,"['Square Enix', 'Square']",3.3,1900.0,1300.0,511000.0,rpg,snes,SquareSoft,0.25,0.07,1.49,0.02,1.83
Mega Man Legends,1997,"['Capcom USA', 'Capcom Production Studio 2']",3.7,1400.0,851000.0,364000.0,"adventure, rpg, shooter",ps,Capcom,0.39,0.26,0.12,0.05,0.83
Dante's Inferno,2010,"['Electronic Arts', 'Visceral Games']",3.2,2600.0,567000.0,334000.0,"adventure, brawler",ps3,Electronic Arts,0.64,0.28,0.04,0.13,1.09
Dante's Inferno,2010,"['Electronic Arts', 'Visceral Games']",3.2,2600.0,567000.0,334000.0,"adventure, brawler",x360,Electronic Arts,0.63,0.2,0.02,0.07,0.92
Dante's Inferno,2010,"['Electronic Arts', 'Visceral Games']",3.2,2600.0,567000.0,334000.0,"adventure, brawler",psp,Electronic Arts,0.12,0.03,0.01,0.03,0.19
Haunting Ground,2005,"['Capcom Production Studio 1', 'Capcom']",3.8,597000.0,625000.0,572000.0,adventure,ps2,Capcom,0.03,0.03,0.0,0.01,0.07
Fire Emblem: Thracia 776,1999,"['Intelligent Systems Co., Ltd.', 'Nintendo']",4.1,820000.0,771000.0,329000.0,"rpg, strategy, tactical",snes,Nintendo,0.0,0.0,0.26,0.0,0.26
Pikmin 3,2013,"['Nintendo EAD Software Development Group No.4', 'Nintendo']",4.0,2700.0,797000.0,385000.0,"adventure, real time strategy",wiiu,Nintendo,0.45,0.31,0.29,0.06,1.11
Chaos;Head Noah,2009,['5pb.'],4.0,199000.0,215000.0,174000.0,"adventure, simulator, visual novel",x360,5pb,0.0,0.0,0.04,0.0,0.04
Chaos;Head Noah,2009,['5pb.'],4.0,199000.0,215000.0,174000.0,"adventure, simulator, visual novel",psp,5pb,0.0,0.0,0.02,0.0,0.02
Chaos;Head Noah,2009,['5pb.'],4.0,199000.0,215000.0,174000.0,"adventure, simulator, visual novel",psv,5pb,0.0,0.0,0.01,0.0,0.01
Crysis,2007,"['Crytek Frankfurt', 'Electronic Arts']",3.2,3000.0,561000.0,241000.0,"adventure, shooter",pc,Electronic Arts,0.0,0.69,0.0,0.03,0.72
Sonic and the Secret Rings,2007,"['Sega', 'Sonic Team']",1.9,3100.0,348000.0,160000.0,platform,wii,Sega,1.24,1.2,0.04,0.3,2.77
Mario Party 2,1999,"['Hudson Soft', 'Nintendo']",3.7,3900.0,199000.0,132000.0,card & board game,n64,Nintendo,1.28,0.14,1.08,0.01,2.5
Animal Crossing,2001,"['Nintendo', 'Nintendo EAD']",3.9,3900.0,389000.0,317000.0,simulator,gc,Nintendo,1.92,0.16,0.99,0.09,3.15
Final Fantasy XIII-2,2011,['Square Enix'],3.3,2300.0,1400.0,449000.0,"adventure, rpg",ps3,Square Enix,0.78,0.75,0.89,0.26,2.68
Final Fantasy XIII-2,2011,['Square Enix'],3.3,2300.0,1400.0,449000.0,"adventure, rpg",x360,Square Enix,0.36,0.3,0.02,0.06,0.74
Fatal Frame II: Crimson Butterfly,2003,"['Tecmo Co., Ltd.', 'Ubisoft Entertainment']",4.2,1000.0,690000.0,513000.0,adventure,ps2,Ubisoft,0.08,0.06,0.0,0.02,0.16
Disney's Aladdin,1993,['Capcom'],3.4,2200.0,192000.0,85000.0,"adventure, arcade, platform",snes,Capcom,0.94,0.34,0.21,0.27,1.75
Disney's Aladdin,1993,['Capcom'],3.4,2200.0,192000.0,85000.0,"adventure, arcade, platform",gba,Capcom,0.02,0.01,0.0,0.0,0.03
Fable II,2008,"['Lionhead Studios', 'Microsoft Game Studios']",3.6,3200.0,580000.0,271000.0,"adventure, rpg",x360,Microsoft Game Studios,2.51,1.27,0.11,0.41,4.31
Lightning Returns: Final Fantasy XIII,2013,['Square Enix'],3.1,1500.0,1300.0,426000.0,rpg,ps3,Square Enix,0.31,0.22,0.45,0.12,1.1
Lightning Returns: Final Fantasy XIII,2013,['Square Enix'],3.1,1500.0,1300.0,426000.0,rpg,x360,Square Enix,0.15,0.1,0.01,0.02,0.29
Yakuza 2,2006,['Sega'],4.0,1000.0,491000.0,255000.0,"adventure, brawler, rpg, simulator, sport",ps2,Sega,0.05,0.04,0.84,0.16,1.09
F-Zero X,1998,"['Nintendo EAD', 'Nintendo']",3.9,1700.0,387000.0,172000.0,"arcade, racing",n64,Nintendo,0.45,0.33,0.29,0.03,1.1
Super Mario Sunshine,2020,"['Nintendo EAD', 'Nintendo']",3.7,340000.0,83000.0,14000.0,"adventure, platform",gc,Nintendo,4.01,1.26,0.87,0.17,6.31
Mega Man X5,2000,"['Capcom Production Studio 3', 'Capcom']",3.2,2200.0,450000.0,126000.0,"adventure, platform, shooter",ps,Capcom,0.3,0.21,0.2,0.05,0.75
Mega Man 7,1995,['Capcom'],3.5,2400.0,461000.0,139000.0,"adventure, platform, shooter",snes,Laguna,0.03,0.01,0.23,0.01,0.28
Metal Gear Solid: The Twin Snakes,2004,"['Konami', 'Silicon Knights']",3.6,1900.0,619000.0,364000.0,adventure,gc,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,ds,Electronic Arts,0.57,0.79,0.0,0.17,1.53
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,ps2,Electronic Arts,0.35,0.03,0.0,1.13,1.51
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,psp,Electronic Arts,0.24,0.55,0.0,0.31,1.09
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,x360,Electronic Arts,0.54,0.4,0.0,0.11,1.05
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,wii,Electronic Arts,0.45,0.47,0.0,0.11,1.03
The Simpsons Game,2007,"['Griptonite Games', 'Electronic Arts']",3.0,3800.0,283000.0,156000.0,platform,ps3,Electronic Arts,0.38,0.37,0.0,0.15,0.91
Mega Man Zero 2,2003,"['Inti Creates', 'Capcom']",3.7,1900.0,529000.0,180000.0,"adventure, platform, shooter",gba,Capcom,0.18,0.07,0.17,0.01,0.43
Crash of the Titans,2007,"['Radical Entertainment', 'Sierra Entertainment']",3.0,3800.0,196000.0,122000.0,"adventure, platform",psp,Vivendi Games,0.25,0.25,0.0,0.15,0.64
Crash of the Titans,2007,"['Radical Entertainment', 'Sierra Entertainment']",3.0,3800.0,196000.0,122000.0,"adventure, platform",ds,Vivendi Games,0.42,0.02,0.0,0.04,0.49
Crash of the Titans,2007,"['Radical Entertainment', 'Sierra Entertainment']",3.0,3800.0,196000.0,122000.0,"adventure, platform",wii,Vivendi Games,0.4,0.03,0.0,0.04,0.46
Crash of the Titans,2007,"['Radical Entertainment', 'Sierra Entertainment']",3.0,3800.0,196000.0,122000.0,"adventure, platform",ps2,Vivendi Games,0.34,0.01,0.0,0.06,0.41
Crash of the Titans,2007,"['Radical Entertainment', 'Sierra Entertainment']",3.0,3800.0,196000.0,122000.0,"adventure, platform",x360,Vivendi Games,0.27,0.02,0.0,0.03,0.32
The Witcher,2007,"['Atari', 'CD Projekt RED']",3.0,1600.0,540000.0,168000.0,"adventure, rpg",pc,Atari,0.0,0.05,0.0,0.01,0.06
Final Fantasy III,2006,"['Square', 'Square Enix']",3.1,2600.0,891000.0,290000.0,"adventure, rpg",snes,SquareSoft,0.86,0.0,2.55,0.02,3.42
Final Fantasy III,2006,"['Square', 'Square Enix']",3.1,2600.0,891000.0,290000.0,"adventure, rpg",ds,Square Enix,0.91,0.05,1.07,0.09,2.12
Final Fantasy III,2006,"['Square', 'Square Enix']",3.1,2600.0,891000.0,290000.0,"adventure, rpg",nes,SquareSoft,0.0,0.0,1.39,0.01,1.4
Final Fantasy III,2006,"['Square', 'Square Enix']",3.1,2600.0,891000.0,290000.0,"adventure, rpg",psp,Square Enix,0.0,0.0,0.11,0.0,0.11
Star Wars: Battlefront,2004,"['Pandemic Studios', 'LucasArts']",3.5,4100.0,261000.0,109000.0,shooter,ps2,LucasArts,1.93,1.22,0.03,0.44,3.61
Star Wars: Battlefront,2004,"['Pandemic Studios', 'LucasArts']",3.5,4100.0,261000.0,109000.0,shooter,xb,Activision,1.24,0.45,0.0,0.07,1.75
Star Wars: Battlefront,2004,"['Pandemic Studios', 'LucasArts']",3.5,4100.0,261000.0,109000.0,shooter,pc,LucasArts,0.06,0.12,0.0,0.02,0.2
Ikaruga,2001,['Treasure'],4.0,1300.0,664000.0,424000.0,"arcade, indie, puzzle, shooter",gc,Atari,0.07,0.02,0.0,0.0,0.09
Ys: The Oath in Felghana,2005,"['Nihon Falcom', 'XSEED Games']",4.0,1000.0,503000.0,210000.0,"adventure, rpg",psp,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
Armored Core 2,2000,"['FromSoftware', 'Agetec']",3.6,278000.0,232000.0,119000.0,,ps2,Ubisoft,0.28,0.22,0.23,0.07,0.79
Advance Wars,2001,"['Nintendo', 'Intelligent Systems Co., Ltd.']",3.7,1900.0,640000.0,266000.0,"simulator, strategy, tactical, turn based strategy",gba,Nintendo,0.5,0.19,0.0,0.01,0.7
Pokémon Mystery Dungeon: Blue Rescue Team,2005,"['Chunsoft', 'Nintendo']",3.7,3800.0,441000.0,154000.0,"adventure, rpg, turn based strategy",ds,Nintendo,1.16,0.06,0.83,0.0,2.05
Dragon Ball: Xenoverse,2015,"['Dimps', 'Bandai Namco Entertainment']",2.9,3700.0,229000.0,71000.0,"fighting, rpg",ps4,Namco Bandai Games,0.3,0.48,0.12,0.15,1.05
Dragon Ball: Xenoverse,2015,"['Dimps', 'Bandai Namco Entertainment']",2.9,3700.0,229000.0,71000.0,"fighting, rpg",ps3,Namco Bandai Games,0.15,0.2,0.14,0.07,0.55
Dragon Ball: Xenoverse,2015,"['Dimps', 'Bandai Namco Entertainment']",2.9,3700.0,229000.0,71000.0,"fighting, rpg",xone,Namco Bandai Games,0.18,0.11,0.0,0.03,0.31
Dragon Ball: Xenoverse,2015,"['Dimps', 'Bandai Namco Entertainment']",2.9,3700.0,229000.0,71000.0,"fighting, rpg",x360,Namco Bandai Games,0.16,0.08,0.0,0.02,0.27
WarioWare: Smooth Moves,2006,"['Intelligent Systems Co., Ltd.', 'Nintendo']",3.9,3100.0,256000.0,189000.0,puzzle,wii,Nintendo,0.87,1.06,0.73,0.26,2.92
Puyo Puyo Tetris,2014,"['Sega', 'Sonic Team']",3.8,3100.0,333000.0,198000.0,"puzzle, strategy",3ds,Sega,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,2014,"['Sega', 'Sonic Team']",3.8,3100.0,333000.0,198000.0,"puzzle, strategy",psv,Sega,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,2014,"['Sega', 'Sonic Team']",3.8,3100.0,333000.0,198000.0,"puzzle, strategy",ps3,Sega,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,2014,"['Sega', 'Sonic Team']",3.8,3100.0,333000.0,198000.0,"puzzle, strategy",wiiu,Sega,0.0,0.0,0.02,0.0,0.02
Prince of Persia: Warrior Within,2004,"['Ubisoft Montreal', 'Ubisoft Entertainment']",3.5,2800.0,551000.0,220000.0,"adventure, fighting, platform",ps2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004,"['Ubisoft Montreal', 'Ubisoft Entertainment']",3.5,2800.0,551000.0,220000.0,"adventure, fighting, platform",xb,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004,"['Ubisoft Montreal', 'Ubisoft Entertainment']",3.5,2800.0,551000.0,220000.0,"adventure, fighting, platform",gc,Ubisoft,0.15,0.04,0.0,0.01,0.2
Monster Hunter 4 Ultimate,2014,['Capcom'],4.2,2000.0,418000.0,159000.0,"adventure, rpg",3ds,Nintendo,0.67,0.49,2.62,0.11,3.89
Doom,2017,"['Bethesda Softworks', 'id Software']",3.9,2300.0,393000.0,150000.0,shooter,ps,Infogrames,0.43,0.3,0.0,0.05,0.78
Doom,2017,"['Bethesda Softworks', 'id Software']",3.9,2300.0,393000.0,150000.0,shooter,gba,Activision,0.1,0.04,0.0,0.0,0.14
Doom,2017,"['Bethesda Softworks', 'id Software']",3.9,2300.0,393000.0,150000.0,shooter,pc,id Software,0.02,0.0,0.0,0.0,0.03
Tom Clancy's The Division,2016,"['Ubisoft Entertainment', 'Massive Entertainment']",2.8,2900.0,332000.0,78000.0,"adventure, rpg, shooter, strategy, tactical",ps4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016,"['Ubisoft Entertainment', 'Massive Entertainment']",2.8,2900.0,332000.0,78000.0,"adventure, rpg, shooter, strategy, tactical",xone,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016,"['Ubisoft Entertainment', 'Massive Entertainment']",2.8,2900.0,332000.0,78000.0,"adventure, rpg, shooter, strategy, tactical",pc,Ubisoft,0.2,0.14,0.0,0.03,0.37
Crysis 2,2011,"['Crytek Frankfurt', 'Electronic Arts']",3.1,2900.0,411000.0,155000.0,"adventure, shooter",x360,Electronic Arts,0.7,0.5,0.02,0.12,1.35
Crysis 2,2011,"['Crytek Frankfurt', 'Electronic Arts']",3.1,2900.0,411000.0,155000.0,"adventure, shooter",ps3,Electronic Arts,0.45,0.57,0.06,0.21,1.3
Crysis 2,2011,"['Crytek Frankfurt', 'Electronic Arts']",3.1,2900.0,411000.0,155000.0,"adventure, shooter",pc,Electronic Arts,0.16,0.45,0.0,0.13,0.74
